"dis_id","Disease","Fiscal Year","Sex","Age Group","Population","Incidence","Prevalence","Mortality with Disease","Mortality without Disease"
18,Epilepsy Active,2014,F,90+,192990,N/A,1160,N/A,N/A
18,Epilepsy Active,2014,M,1-4,632820,N/A,1500,N/A,N/A
18,Epilepsy Active,2014,M,5-9,817460,N/A,3880,N/A,N/A
18,Epilepsy Active,2014,M,10-14,794780,N/A,4220,N/A,N/A
18,Epilepsy Active,2014,M,15-19,867920,N/A,4900,N/A,N/A
18,Epilepsy Active,2014,M,20-24,973150,N/A,5840,N/A,N/A
18,Epilepsy Active,2014,M,25-29,1013070,N/A,5830,N/A,N/A
18,Epilepsy Active,2014,M,30-34,1013690,N/A,5890,N/A,N/A
18,Epilepsy Active,2014,M,35-39,959610,N/A,5590,N/A,N/A
18,Epilepsy Active,2014,M,40-44,987850,N/A,5990,N/A,N/A
18,Epilepsy Active,2014,M,45-49,1020640,N/A,6720,N/A,N/A
18,Epilepsy Active,2014,M,50-54,1127630,N/A,8530,N/A,N/A
18,Epilepsy Active,2014,M,55-59,1025110,N/A,7870,N/A,N/A
18,Epilepsy Active,2014,M,60-64,860700,N/A,6840,N/A,N/A
18,Epilepsy Active,2014,M,65-69,721200,N/A,5750,N/A,N/A
18,Epilepsy Active,2014,M,70-74,504790,N/A,4100,N/A,N/A
18,Epilepsy Active,2014,M,75-79,364340,N/A,3240,N/A,N/A
18,Epilepsy Active,2014,M,80-84,264360,N/A,2570,N/A,N/A
18,Epilepsy Active,2014,M,85-89,157180,N/A,1560,N/A,N/A
18,Epilepsy Active,2014,M,90+,86340,N/A,700,N/A,N/A
18,Epilepsy Active,2015,F,1-4,603940,N/A,1300,N/A,N/A
18,Epilepsy Active,2015,F,5-9,789040,N/A,3320,N/A,N/A
18,Epilepsy Active,2015,F,10-14,764910,N/A,3730,N/A,N/A
18,Epilepsy Active,2015,F,15-19,812130,N/A,4280,N/A,N/A
18,Epilepsy Active,2015,F,20-24,925020,N/A,5550,N/A,N/A
18,Epilepsy Active,2015,F,25-29,1013340,N/A,5810,N/A,N/A
18,Epilepsy Active,2015,F,30-34,1041400,N/A,5880,N/A,N/A
18,Epilepsy Active,2015,F,35-39,993930,N/A,5750,N/A,N/A
18,Epilepsy Active,2015,F,40-44,986840,N/A,5770,N/A,N/A
18,Epilepsy Active,2015,F,45-49,1017120,N/A,6250,N/A,N/A
18,Epilepsy Active,2015,F,50-54,1108740,N/A,7580,N/A,N/A
18,Epilepsy Active,2015,F,55-59,1052720,N/A,7300,N/A,N/A
18,Epilepsy Active,2015,F,60-64,916120,N/A,6230,N/A,N/A
18,Epilepsy Active,2015,F,65-69,789570,N/A,5400,N/A,N/A
18,Epilepsy Active,2015,F,70-74,560830,N/A,3860,N/A,N/A
18,Epilepsy Active,2015,F,75-79,427930,N/A,2970,N/A,N/A
18,Epilepsy Active,2015,F,80-84,333820,N/A,2420,N/A,N/A
18,Epilepsy Active,2015,F,85-89,244410,N/A,1880,N/A,N/A
18,Epilepsy Active,2015,F,90+,196240,N/A,1270,N/A,N/A
18,Epilepsy Active,2015,M,1-4,637070,N/A,1530,N/A,N/A
18,Epilepsy Active,2015,M,5-9,830690,N/A,3980,N/A,N/A
18,Epilepsy Active,2015,M,10-14,804060,N/A,4340,N/A,N/A
18,Epilepsy Active,2015,M,15-19,856200,N/A,4800,N/A,N/A
18,Epilepsy Active,2015,M,20-24,967870,N/A,6090,N/A,N/A
18,Epilepsy Active,2015,M,25-29,1028490,N/A,6080,N/A,N/A
18,Epilepsy Active,2015,M,30-34,1035510,N/A,6150,N/A,N/A
18,Epilepsy Active,2015,M,35-39,976110,N/A,5760,N/A,N/A
18,Epilepsy Active,2015,M,40-44,977710,N/A,5980,N/A,N/A
18,Epilepsy Active,2015,M,45-49,1018270,N/A,6720,N/A,N/A
18,Epilepsy Active,2015,M,50-54,1117450,N/A,8360,N/A,N/A
18,Epilepsy Active,2015,M,55-59,1049540,N/A,8190,N/A,N/A
18,Epilepsy Active,2015,M,60-64,891980,N/A,7300,N/A,N/A
18,Epilepsy Active,2015,M,65-69,755700,N/A,6070,N/A,N/A
18,Epilepsy Active,2015,M,70-74,525220,N/A,4320,N/A,N/A
18,Epilepsy Active,2015,M,75-79,376000,N/A,3400,N/A,N/A
18,Epilepsy Active,2015,M,80-84,269100,N/A,2690,N/A,N/A
18,Epilepsy Active,2015,M,85-89,163310,N/A,1650,N/A,N/A
18,Epilepsy Active,2015,M,90+,88310,N/A,740,N/A,N/A
18,Epilepsy Active,2016,F,1-4,573930,N/A,1240,N/A,N/A
18,Epilepsy Active,2016,F,5-9,755820,N/A,3320,N/A,N/A
18,Epilepsy Active,2016,F,10-14,741620,N/A,3770,N/A,N/A
18,Epilepsy Active,2016,F,15-19,771020,N/A,4130,N/A,N/A
18,Epilepsy Active,2016,F,20-24,879110,N/A,5440,N/A,N/A
18,Epilepsy Active,2016,F,25-29,983610,N/A,5800,N/A,N/A
18,Epilepsy Active,2016,F,30-34,1013280,N/A,5730,N/A,N/A
18,Epilepsy Active,2016,F,35-39,976270,N/A,5580,N/A,N/A
18,Epilepsy Active,2016,F,40-44,951310,N/A,5590,N/A,N/A
18,Epilepsy Active,2016,F,45-49,985880,N/A,6020,N/A,N/A
18,Epilepsy Active,2016,F,50-54,1051070,N/A,7100,N/A,N/A
18,Epilepsy Active,2016,F,55-59,1033120,N/A,7210,N/A,N/A
18,Epilepsy Active,2016,F,60-64,912210,N/A,6320,N/A,N/A
18,Epilepsy Active,2016,F,65-69,773650,N/A,5410,N/A,N/A
18,Epilepsy Active,2016,F,70-74,586730,N/A,4060,N/A,N/A
18,Epilepsy Active,2016,F,75-79,426870,N/A,3060,N/A,N/A
18,Epilepsy Active,2016,F,80-84,324400,N/A,2430,N/A,N/A
18,Epilepsy Active,2016,F,85-89,238130,N/A,1880,N/A,N/A
18,Epilepsy Active,2016,F,90+,195320,N/A,1270,N/A,N/A
18,Epilepsy Active,2016,M,1-4,605180,N/A,1470,N/A,N/A
18,Epilepsy Active,2016,M,5-9,796380,N/A,3970,N/A,N/A
18,Epilepsy Active,2016,M,10-14,779710,N/A,4380,N/A,N/A
18,Epilepsy Active,2016,M,15-19,811970,N/A,4720,N/A,N/A
18,Epilepsy Active,2016,M,20-24,920630,N/A,6020,N/A,N/A
18,Epilepsy Active,2016,M,25-29,997900,N/A,6120,N/A,N/A
18,Epilepsy Active,2016,M,30-34,1009640,N/A,6160,N/A,N/A
18,Epilepsy Active,2016,M,35-39,955750,N/A,5740,N/A,N/A
18,Epilepsy Active,2016,M,40-44,937130,N/A,5680,N/A,N/A
18,Epilepsy Active,2016,M,45-49,984630,N/A,6370,N/A,N/A
18,Epilepsy Active,2016,M,50-54,1058240,N/A,7820,N/A,N/A
18,Epilepsy Active,2016,M,55-59,1028940,N/A,8240,N/A,N/A
18,Epilepsy Active,2016,M,60-64,886980,N/A,7270,N/A,N/A
18,Epilepsy Active,2016,M,65-69,738280,N/A,6120,N/A,N/A
18,Epilepsy Active,2016,M,70-74,549670,N/A,4660,N/A,N/A
18,Epilepsy Active,2016,M,75-79,376920,N/A,3450,N/A,N/A
18,Epilepsy Active,2016,M,80-84,264120,N/A,2660,N/A,N/A
18,Epilepsy Active,2016,M,85-89,163280,N/A,1660,N/A,N/A
18,Epilepsy Active,2016,M,90+,90250,N/A,780,N/A,N/A
19,Osteoporosis,2000,F,40-44,1362370,6830,19260,50,1290
19,Osteoporosis,2000,F,45-49,1217760,10610,42740,130,1790
19,Osteoporosis,2000,F,50-54,1077740,18340,74110,250,2680
19,Osteoporosis,2000,F,55-59,818660,18380,84890,390,3060
19,Osteoporosis,2000,F,60-64,664950,17590,87240,600,3810
19,Osteoporosis,2000,F,65-69,603510,18340,93510,970,5430
19,Osteoporosis,2000,F,70-74,562410,17460,94350,1690,8060
19,Osteoporosis,2000,F,75-79,493350,15900,86310,2680,11590
19,Osteoporosis,2000,F,80-84,343140,10860,60020,3420,13660
19,Osteoporosis,2000,F,85-89,213610,6760,37690,3790,15080
19,Osteoporosis,2000,F,90+,126610,3570,20770,3780,17490
19,Osteoporosis,2000,M,40-44,1364720,2940,8690,30,2130
19,Osteoporosis,2000,M,45-49,1214820,2730,14730,60,2980
19,Osteoporosis,2000,M,50-54,1079250,2800,14440,150,4210
19,Osteoporosis,2000,M,55-59,818830,2650,13150,180,5310
19,Osteoporosis,2000,M,60-64,644000,2600,12240,270,6970
19,Osteoporosis,2000,M,65-69,565720,2750,12430,420,10020
19,Osteoporosis,2000,M,70-74,483850,3060,12850,680,13930
19,Osteoporosis,2000,M,75-79,359850,2770,11730,990,16530
19,Osteoporosis,2000,M,80-84,211300,1990,8510,1000,15750
19,Osteoporosis,2000,M,85-89,107340,1210,5020,870,12330
19,Osteoporosis,2000,M,90+,45520,540,2320,610,8610
19,Osteoporosis,2001,F,40-44,1383750,7180,20220,50,1330
19,Osteoporosis,2001,F,45-49,1256220,11140,49490,140,1900
19,Osteoporosis,2001,F,50-54,1092830,19450,85370,260,2510
19,Osteoporosis,2001,F,55-59,879500,19890,104870,430,3190
19,Osteoporosis,2001,F,60-64,688530,17610,103700,660,3760
19,Osteoporosis,2001,F,65-69,603070,17470,107890,1170,5280
19,Osteoporosis,2001,F,70-74,567670,17410,111340,1910,7980
19,Osteoporosis,2001,F,75-79,495390,15550,101370,3030,11130
19,Osteoporosis,2001,F,80-84,362050,11530,73980,3910,13910
19,Osteoporosis,2001,F,85-89,219820,7030,45280,4350,14890
19,Osteoporosis,2001,F,90+,133020,3730,25490,4580,17340
19,Osteoporosis,2001,M,40-44,1388370,2900,8820,50,2210
19,Osteoporosis,2001,M,45-49,1253780,2780,17320,120,3050
19,Osteoporosis,2001,M,50-54,1093710,2860,16840,130,4190
19,Osteoporosis,2001,M,55-59,879040,2870,16200,210,5580
19,Osteoporosis,2001,M,60-64,668480,2710,14830,310,7080
19,Osteoporosis,2001,M,65-69,565560,2930,14780,430,9690
19,Osteoporosis,2001,M,70-74,494600,3370,15610,780,13740
19,Osteoporosis,2001,M,75-79,366850,3170,14220,1060,16370
19,Osteoporosis,2001,M,80-84,224800,2270,10610,1200,15950
19,Osteoporosis,2001,M,85-89,111190,1310,6070,1080,12660
19,Osteoporosis,2001,M,90+,48090,640,2900,740,8640
19,Osteoporosis,2002,F,40-44,1401870,7350,21010,60,1330
19,Osteoporosis,2002,F,45-49,1293930,11290,55070,160,1960
19,Osteoporosis,2002,F,50-54,1113000,20290,96030,310,2540
19,Osteoporosis,2002,F,55-59,935790,21310,125330,530,3240
19,Osteoporosis,2002,F,60-64,717880,18710,121820,770,4050
19,Osteoporosis,2002,F,65-69,608140,17590,122370,1220,5110
19,Osteoporosis,2002,F,70-74,569630,17190,127360,2060,7490
19,Osteoporosis,2002,F,75-79,499510,15340,116470,3250,10990
19,Osteoporosis,2002,F,80-84,379830,11620,88670,4440,14020
19,Osteoporosis,2002,F,85-89,223740,6840,52650,5060,14460
19,Osteoporosis,2002,F,90+,140580,3710,30490,5410,17730
19,Osteoporosis,2002,M,40-44,1407010,2940,8920,40,2210
19,Osteoporosis,2002,M,45-49,1293470,2800,19240,120,3080
19,Osteoporosis,2002,M,50-54,1112100,2970,19680,190,4290
19,Osteoporosis,2002,M,55-59,933330,3130,19390,220,5720
19,Osteoporosis,2002,M,60-64,699520,3070,17840,350,7190
19,Osteoporosis,2002,M,65-69,570740,3280,17330,500,9530
19,Osteoporosis,2002,M,70-74,501340,3560,18460,800,13420
19,Osteoporosis,2002,M,75-79,377080,3340,16930,1150,16360
19,Osteoporosis,2002,M,80-84,237800,2560,12980,1320,16310
19,Osteoporosis,2002,M,85-89,113470,1450,7160,1160,12600
19,Osteoporosis,2002,M,90+,51450,640,3470,810,8950
19,Osteoporosis,2003,F,40-44,1415660,6720,20630,60,1340
19,Osteoporosis,2003,F,45-49,1324480,10450,58490,170,1930
19,Osteoporosis,2003,F,50-54,1145180,18510,104550,310,2690
19,Osteoporosis,2003,F,55-59,982560,20640,143240,620,3350
19,Osteoporosis,2003,F,60-64,749140,17960,139610,910,4070
19,Osteoporosis,2003,F,65-69,620380,16550,136720,1350,5100
19,Osteoporosis,2003,F,70-74,570400,16070,141510,2380,7380
19,Osteoporosis,2003,F,75-79,501400,14750,130810,3710,10600
19,Osteoporosis,2003,F,80-84,395930,11650,103690,5120,14050
19,Osteoporosis,2003,F,85-89,227870,6740,59890,5650,14280
19,Osteoporosis,2003,F,90+,148360,3760,35820,6500,18110
19,Osteoporosis,2003,M,40-44,1424200,2910,8980,30,2160
19,Osteoporosis,2003,M,45-49,1326820,2730,20520,110,3200
19,Osteoporosis,2003,M,50-54,1140750,3100,22550,180,4350
19,Osteoporosis,2003,M,55-59,977810,3250,22610,260,5900
19,Osteoporosis,2003,M,60-64,732310,3260,20970,370,7320
19,Osteoporosis,2003,M,65-69,582360,3400,20100,570,9360
19,Osteoporosis,2003,M,70-74,506140,3880,21640,930,13450
19,Osteoporosis,2003,M,75-79,386430,3720,19930,1380,16450
19,Osteoporosis,2003,M,80-84,250450,2910,15660,1510,17260
19,Osteoporosis,2003,M,85-89,116220,1500,8340,1320,12700
19,Osteoporosis,2003,M,90+,55090,700,4190,1050,9420
19,Osteoporosis,2004,F,40-44,1420280,6730,20480,50,1210
19,Osteoporosis,2004,F,45-49,1350990,10360,60270,160,1950
19,Osteoporosis,2004,F,50-54,1182760,18440,112180,330,2670
19,Osteoporosis,2004,F,55-59,1029110,21060,160830,650,3360
19,Osteoporosis,2004,F,60-64,780350,17590,156290,910,4000
19,Osteoporosis,2004,F,65-69,632610,15980,150710,1470,4850
19,Osteoporosis,2004,F,70-74,570630,14770,153560,2420,6890
19,Osteoporosis,2004,F,75-79,503920,13550,143510,3850,9890
19,Osteoporosis,2004,F,80-84,406250,11040,117610,5600,13730
19,Osteoporosis,2004,F,85-89,236260,6750,68210,6040,13930
19,Osteoporosis,2004,F,90+,156310,3830,41380,7140,17910
19,Osteoporosis,2004,M,40-44,1430320,2900,8890,30,2260
19,Osteoporosis,2004,M,45-49,1354300,2980,21590,120,3240
19,Osteoporosis,2004,M,50-54,1177270,3210,25590,200,4380
19,Osteoporosis,2004,M,55-59,1022740,3490,26000,290,6060
19,Osteoporosis,2004,M,60-64,765550,3400,24150,430,7500
19,Osteoporosis,2004,M,65-69,595190,3700,23290,590,9050
19,Osteoporosis,2004,M,70-74,509250,4090,24590,970,12750
19,Osteoporosis,2004,M,75-79,395430,3980,23130,1280,15960
19,Osteoporosis,2004,M,80-84,259890,3100,18330,1760,17130
19,Osteoporosis,2004,M,85-89,121690,1570,9790,1440,12780
19,Osteoporosis,2004,M,90+,58950,790,4950,1150,9710
19,Osteoporosis,2005,F,40-44,1405760,6710,20150,40,1340
19,Osteoporosis,2005,F,45-49,1383660,10360,61540,190,2010
19,Osteoporosis,2005,F,50-54,1223790,18620,119120,350,2680
19,Osteoporosis,2005,F,55-59,1075930,21310,176920,680,3410
19,Osteoporosis,2005,F,60-64,810720,17440,172610,1070,3960
19,Osteoporosis,2005,F,65-69,649570,15370,164720,1470,4790
19,Osteoporosis,2005,F,70-74,571190,13890,164330,2470,6640
19,Osteoporosis,2005,F,75-79,508410,13000,156240,3990,9590
19,Osteoporosis,2005,F,80-84,412750,10840,130410,5970,12720
19,Osteoporosis,2005,F,85-89,249300,6480,77970,6430,13230
19,Osteoporosis,2005,F,90+,163510,3840,47110,7850,17080
19,Osteoporosis,2005,M,40-44,1417490,2950,8910,40,2200
19,Osteoporosis,2005,M,45-49,1386590,2910,22040,130,3160
19,Osteoporosis,2005,M,50-54,1218660,3240,28720,250,4460
19,Osteoporosis,2005,M,55-59,1068020,3560,29390,330,6100
19,Osteoporosis,2005,M,60-64,797020,3530,27400,510,7350
19,Osteoporosis,2005,M,65-69,612650,3870,26490,630,8930
19,Osteoporosis,2005,M,70-74,512230,4190,27560,1010,11970
19,Osteoporosis,2005,M,75-79,406720,4210,26740,1470,15430
19,Osteoporosis,2005,M,80-84,268520,3240,21100,1840,16360
19,Osteoporosis,2005,M,85-89,130010,1760,11680,1590,12770
19,Osteoporosis,2005,M,90+,62490,780,5750,1330,9460
19,Osteoporosis,2006,F,40-44,1365610,5970,19290,40,1290
19,Osteoporosis,2006,F,45-49,1394490,9090,60550,160,2020
19,Osteoporosis,2006,F,50-54,1255420,17170,123550,380,2820
19,Osteoporosis,2006,F,55-59,1085140,19680,184430,730,3390
19,Osteoporosis,2006,F,60-64,867050,16950,193530,1110,4230
19,Osteoporosis,2006,F,65-69,670320,14590,178980,1670,4820
19,Osteoporosis,2006,F,70-74,571060,12450,173200,2580,6390
19,Osteoporosis,2006,F,75-79,513410,11460,167760,4280,9190
19,Osteoporosis,2006,F,80-84,415850,9320,140000,6540,12600
19,Osteoporosis,2006,F,85-89,265380,5990,88490,7360,13760
19,Osteoporosis,2006,F,90+,171390,3430,52920,9020,17580
19,Osteoporosis,2006,M,40-44,1375570,2780,8790,60,2050
19,Osteoporosis,2006,M,45-49,1396750,2940,22260,120,3200
19,Osteoporosis,2006,M,50-54,1248760,3220,31230,240,4560
19,Osteoporosis,2006,M,55-59,1075170,3430,31920,360,6170
19,Osteoporosis,2006,M,60-64,851200,3370,30950,470,7770
19,Osteoporosis,2006,M,65-69,633580,3720,29650,720,9100
19,Osteoporosis,2006,M,70-74,513980,3800,29930,1050,11830
19,Osteoporosis,2006,M,75-79,417880,3790,29870,1650,15550
19,Osteoporosis,2006,M,80-84,276590,3000,23560,2060,16950
19,Osteoporosis,2006,M,85-89,140470,1720,13700,1900,13630
19,Osteoporosis,2006,M,90+,66240,820,6530,1510,10390
19,Osteoporosis,2007,F,40-44,1318500,5440,17860,30,1260
19,Osteoporosis,2007,F,45-49,1405180,8260,58770,150,2160
19,Osteoporosis,2007,F,50-54,1287920,16520,125890,410,2760
19,Osteoporosis,2007,F,55-59,1100410,18830,189980,750,3520
19,Osteoporosis,2007,F,60-64,919240,16960,213000,1180,4250
19,Osteoporosis,2007,F,65-69,696130,14180,193830,1670,4970
19,Osteoporosis,2007,F,70-74,575260,11830,182220,2670,6220
19,Osteoporosis,2007,F,75-79,516280,10990,177860,4420,8730
19,Osteoporosis,2007,F,80-84,420250,8930,149290,6630,11880
19,Osteoporosis,2007,F,85-89,279700,5940,98770,7970,13960
19,Osteoporosis,2007,F,90+,178080,3470,58400,9700,17120
19,Osteoporosis,2007,M,40-44,1325910,2450,8250,30,1990
19,Osteoporosis,2007,M,45-49,1407450,2790,22250,120,3220
19,Osteoporosis,2007,M,50-54,1282610,3140,33200,290,4710
19,Osteoporosis,2007,M,55-59,1087930,3290,34430,400,6240
19,Osteoporosis,2007,M,60-64,900750,3520,34470,550,7930
19,Osteoporosis,2007,M,65-69,660670,3720,32930,750,9440
19,Osteoporosis,2007,M,70-74,518800,3800,32250,1070,11460
19,Osteoporosis,2007,M,75-79,425760,3860,32650,1640,15410
19,Osteoporosis,2007,M,80-84,286310,2970,26110,2250,16580
19,Osteoporosis,2007,M,85-89,149820,1750,15640,2030,14030
19,Osteoporosis,2007,M,90+,69340,780,7230,1530,10220
19,Osteoporosis,2008,F,40-44,1281580,5140,16610,60,1150
19,Osteoporosis,2008,F,45-49,1419530,7670,56440,170,1960
19,Osteoporosis,2008,F,50-54,1317640,15170,125240,390,2860
19,Osteoporosis,2008,F,55-59,1131630,17510,194870,770,3550
19,Osteoporosis,2008,F,60-64,964980,16230,228950,1270,4250
19,Osteoporosis,2008,F,65-69,725890,13990,209180,1820,4920
19,Osteoporosis,2008,F,70-74,584260,11360,192420,2790,6190
19,Osteoporosis,2008,F,75-79,513280,10320,185960,4390,8560
19,Osteoporosis,2008,F,80-84,422020,8530,158280,6980,11660
19,Osteoporosis,2008,F,85-89,292670,6040,109150,8800,13800
19,Osteoporosis,2008,F,90+,182670,3460,64400,10670,17310
19,Osteoporosis,2008,M,40-44,1286820,2340,7650,20,1830
19,Osteoporosis,2008,M,45-49,1425110,2710,22170,120,3100
19,Osteoporosis,2008,M,50-54,1314610,3070,34480,290,4710
19,Osteoporosis,2008,M,55-59,1116130,3240,37030,410,6200
19,Osteoporosis,2008,M,60-64,943680,3450,37670,580,8150
19,Osteoporosis,2008,M,65-69,691870,3800,35960,770,9380
19,Osteoporosis,2008,M,70-74,527650,3690,34800,1100,11400
19,Osteoporosis,2008,M,75-79,427440,3810,35420,1820,14990
19,Osteoporosis,2008,M,80-84,294400,3080,28620,2290,17100
19,Osteoporosis,2008,M,85-89,159230,1880,17770,2360,14610
19,Osteoporosis,2008,M,90+,71240,860,8200,1840,10730
19,Osteoporosis,2009,F,40-44,1254400,4620,15130,60,1100
19,Osteoporosis,2009,F,45-49,1426010,7250,53970,170,2030
19,Osteoporosis,2009,F,50-54,1344050,14420,122580,430,2780
19,Osteoporosis,2009,F,55-59,1169270,17350,199060,730,3480
19,Osteoporosis,2009,F,60-64,1011180,16210,244180,1360,4410
19,Osteoporosis,2009,F,65-69,756730,13810,223560,1940,4860
19,Osteoporosis,2009,F,70-74,596530,11090,202820,2850,5850
19,Osteoporosis,2009,F,75-79,514970,9520,193210,4640,7990
19,Osteoporosis,2009,F,80-84,425240,8050,166510,7160,11110
19,Osteoporosis,2009,F,85-89,301600,5980,118580,9300,13280
19,Osteoporosis,2009,F,90+,193480,3680,71670,11550,16950
19,Osteoporosis,2009,M,40-44,1257880,2240,7160,30,1750
19,Osteoporosis,2009,M,45-49,1432420,2560,21770,120,3010
19,Osteoporosis,2009,M,50-54,1342450,3030,35060,280,4710
19,Osteoporosis,2009,M,55-59,1152750,3120,39670,440,6210
19,Osteoporosis,2009,M,60-64,987560,3480,41010,610,8060
19,Osteoporosis,2009,M,65-69,724100,3780,38890,850,9580
19,Osteoporosis,2009,M,70-74,541090,3640,37520,1160,10930
19,Osteoporosis,2009,M,75-79,432290,3660,37600,1830,14580
19,Osteoporosis,2009,M,80-84,303050,3150,31330,2520,16790
19,Osteoporosis,2009,M,85-89,167120,1940,19580,2520,14720
19,Osteoporosis,2009,M,90+,76440,880,9250,1980,10780
19,Osteoporosis,2010,F,40-44,1250940,4250,13870,40,1050
19,Osteoporosis,2010,F,45-49,1409010,6430,50790,140,1910
19,Osteoporosis,2010,F,50-54,1373370,13040,118260,370,2930
19,Osteoporosis,2010,F,55-59,1207850,15880,201120,810,3500
19,Osteoporosis,2010,F,60-64,1055540,15140,256740,1390,4480
19,Osteoporosis,2010,F,65-69,786780,12990,236040,2070,5170
19,Osteoporosis,2010,F,70-74,613950,10210,213810,2910,5940
19,Osteoporosis,2010,F,75-79,516950,8910,199370,4760,8020
19,Osteoporosis,2010,F,80-84,429880,7590,174710,7660,10780
19,Osteoporosis,2010,F,85-89,308870,5440,126730,9820,13520
19,Osteoporosis,2010,F,90+,207220,3570,79970,13200,18160
19,Osteoporosis,2010,M,40-44,1252180,2120,6690,30,1660
19,Osteoporosis,2010,M,45-49,1419700,2520,21110,110,2970
19,Osteoporosis,2010,M,50-54,1372700,2840,35160,290,4560
19,Osteoporosis,2010,M,55-59,1191820,3120,42350,450,6380
19,Osteoporosis,2010,M,60-64,1029820,3440,44090,680,8520
19,Osteoporosis,2010,M,65-69,754510,3600,41600,880,9640
19,Osteoporosis,2010,M,70-74,558340,3510,40040,1270,11210
19,Osteoporosis,2010,M,75-79,437440,3460,39340,1900,14190
19,Osteoporosis,2010,M,80-84,313270,2980,33830,2640,16940
19,Osteoporosis,2010,M,85-89,174940,1970,21450,2650,15520
19,Osteoporosis,2010,M,90+,83640,980,10700,2280,11590
19,Osteoporosis,2011,F,40-44,1251880,3940,12910,50,990
19,Osteoporosis,2011,F,45-49,1383570,5410,46810,150,1830
19,Osteoporosis,2011,F,50-54,1395660,11360,112290,400,2820
19,Osteoporosis,2011,F,55-59,1247670,14420,200410,830,3630
19,Osteoporosis,2011,F,60-64,1070910,13650,258520,1370,4350
19,Osteoporosis,2011,F,65-69,846050,12470,255870,2080,5170
19,Osteoporosis,2011,F,70-74,637030,9620,224920,3080,5850
19,Osteoporosis,2011,F,75-79,518720,8240,204390,4560,7450
19,Osteoporosis,2011,F,80-84,435060,7200,182830,7550,10430
19,Osteoporosis,2011,F,85-89,312490,5400,133020,10190,12650
19,Osteoporosis,2011,F,90+,220200,3640,88430,13710,18030
19,Osteoporosis,2011,M,40-44,1253370,2030,6470,40,1660
19,Osteoporosis,2011,M,45-49,1394310,2240,20010,120,2770
19,Osteoporosis,2011,M,50-54,1397390,2960,35130,260,4430
19,Osteoporosis,2011,M,55-59,1232500,3180,44680,500,6310
19,Osteoporosis,2011,M,60-64,1045190,3380,46000,670,8350
19,Osteoporosis,2011,M,65-69,812110,3900,45540,950,9950
19,Osteoporosis,2011,M,70-74,581820,3600,42800,1280,11270
19,Osteoporosis,2011,M,75-79,441850,3450,40970,1870,13860
19,Osteoporosis,2011,M,80-84,323290,3020,36330,2710,16610
19,Osteoporosis,2011,M,85-89,181380,1980,23130,2820,15060
19,Osteoporosis,2011,M,90+,91220,1000,12180,2530,12080
19,Osteoporosis,2012,F,40-44,1252370,3690,12090,40,1000
19,Osteoporosis,2012,F,45-49,1346990,4740,42390,150,1790
19,Osteoporosis,2012,F,50-54,1416270,10170,105400,370,2860
19,Osteoporosis,2012,F,55-59,1287110,12970,196450,870,3760
19,Osteoporosis,2012,F,60-64,1092050,12330,258500,1420,4490
19,Osteoporosis,2012,F,65-69,901520,12070,272900,2230,5510
19,Osteoporosis,2012,F,70-74,665300,9060,236560,3320,6010
19,Osteoporosis,2012,F,75-79,526300,7710,210630,4810,7390
19,Osteoporosis,2012,F,80-84,438510,6900,189610,7910,10300
19,Osteoporosis,2012,F,85-89,317590,5030,139210,10550,12700
19,Osteoporosis,2012,F,90+,233200,3660,97490,15450,18430
19,Osteoporosis,2012,M,40-44,1254320,1890,6140,20,1620
19,Osteoporosis,2012,M,45-49,1357540,1970,18710,120,2640
19,Osteoporosis,2012,M,50-54,1419990,2580,34590,280,4560
19,Osteoporosis,2012,M,55-59,1274870,2930,46320,510,6490
19,Osteoporosis,2012,M,60-64,1064940,3140,47710,720,8510
19,Osteoporosis,2012,M,65-69,864870,3780,48920,1040,10460
19,Osteoporosis,2012,M,70-74,611430,3550,45900,1360,11640
19,Osteoporosis,2012,M,75-79,450480,3220,42500,1930,13700
19,Osteoporosis,2012,M,80-84,331880,2920,38290,2920,17090
19,Osteoporosis,2012,M,85-89,189600,1880,25090,3150,15610
19,Osteoporosis,2012,M,90+,98610,1000,13480,2840,13040
19,Osteoporosis,2013,F,40-44,1247800,3420,11330,30,970
19,Osteoporosis,2013,F,45-49,1312030,4500,38540,110,1650
19,Osteoporosis,2013,F,50-54,1432200,9910,98990,350,2730
19,Osteoporosis,2013,F,55-59,1318080,13050,190880,850,3820
19,Osteoporosis,2013,F,60-64,1124740,12860,259390,1430,4510
19,Osteoporosis,2013,F,65-69,948690,12770,287110,2470,5440
19,Osteoporosis,2013,F,70-74,696310,9760,249560,3350,6190
19,Osteoporosis,2013,F,75-79,538860,7830,218020,4850,7280
19,Osteoporosis,2013,F,80-84,441030,6630,194680,7790,9880
19,Osteoporosis,2013,F,85-89,320480,5150,145170,10590,11990
19,Osteoporosis,2013,F,90+,245330,3560,105880,16130,18230
19,Osteoporosis,2013,M,40-44,1249870,1750,5770,20,1500
19,Osteoporosis,2013,M,45-49,1320590,1920,17380,90,2610
19,Osteoporosis,2013,M,50-54,1440150,2640,34070,280,4260
19,Osteoporosis,2013,M,55-59,1308750,2970,47290,500,6410
19,Osteoporosis,2013,M,60-64,1094010,3120,49710,690,8580
19,Osteoporosis,2013,M,65-69,908010,4050,52090,1020,10690
19,Osteoporosis,2013,M,70-74,642770,3710,48800,1350,11910
